STORE_ID,STORE_NAME,REGION,CITY,STATE,COUNTRY,OPEN_DATE,STATUS,SRC_FILE_NAME,LOAD_TS
S105468,Store_5468,EAST,City_472,AP,India,2015-10-29,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285214
S105469,Store_5469,WEST,City_253,TS,India,2024-10-03,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285220
S105470,Store_5470,EAST,City_147,KA,India,2025-09-22,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285224
S105471,Store_5471,EAST,City_105,RJ,India,2017-06-19,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285230
,Store_5472,WEST,City_483,KA,India,2023-06-29,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285235
S105473,Store_5473,WEST,City_149,DL,India,2023-09-11,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285244
S105474,Store_5474,SOUTH,City_265,KA,India,2025-09-25,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285250
S105475,Store_5475,SOUTH,City_349,RJ,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285254
S105476,Store_5476,WEST,City_497,KA,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285257
S105477,Store_5477,EAST,City_113,RJ,India,2024-08-03,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285262
,Store_5478,NORTH,City_500,TN,India,2015-11-03,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285267
S105479,Store_5479,SOUTH,City_371,RJ,India,2022-09-15,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285275
,Store_5480,SOUTH,City_46,RJ,India,2017-02-24,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285280
S105481,Store_5481,EAST,City_500,AP,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285284
S105482,Store_5482,EAST,City_416,KA,India,2017-07-10,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285288
S105483,Store_5483,EAST,City_337,DL,India,2019-07-14,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285294
S105484,Store_5484,WEST,City_44,DL,India,2016-12-01,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285299
S105485,Store_5485,EAST,City_323,TN,India,2019-02-19,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285304
S105486,Store_5486,EAST,City_265,TS,India,2022-04-06,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285310
S105487,Store_5487,SOUTH,City_57,TS,India,2024-11-07,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285315
S105488,Store_5488,SOUTH,City_348,TN,India,2025-09-10,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285321
S105489,Store_5489,NORTH,City_357,DL,India,2022-05-14,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285329
S105490,Store_5490,WEST,City_136,RJ,India,2023-02-25,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285336
S105491,Store_5491,SOUTH,City_4,GJ,India,2024-04-23,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285342
S105492,Store_5492,EAST,City_435,RJ,India,2015-04-07,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285347
S105493,Store_5493,NORTH,City_261,TS,India,2016-03-05,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285352
S105494,Store_5494,WEST,City_64,TN,India,2015-02-15,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285358
S105495,Store_5495,SOUTH,City_163,TN,India,2017-02-04,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285363
S105496,Store_5496,NORTH,City_10,KA,India,2016-12-11,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285373
S105497,Store_5497,WEST,City_36,DL,India,2023-10-11,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285378
S105498,Store_5498,NORTH,City_499,AP,India,2019-10-14,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285384
S105499,Store_5499,EAST,City_29,MH,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285388
S105500,Store_5500,EAST,City_120,DL,India,2019-06-05,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285394
S105501,Store_5501,EAST,City_132,RJ,India,2019-11-20,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285399
S105502,Store_5502,NORTH,City_155,KA,India,2017-04-22,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285405
S105503,Store_5503,NORTH,City_38,DL,India,2015-09-05,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285410
,Store_5504,EAST,City_119,MH,India,2020-12-09,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285416
S105505,Store_5505,SOUTH,City_189,GJ,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285422
,Store_5506,SOUTH,City_126,TS,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285427
S105507,Store_5507,EAST,City_389,AP,India,2019-02-13,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285430
S105508,Store_5508,WEST,City_320,TS,India,2021-09-02,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285436
S105509,Store_5509,SOUTH,City_446,AP,India,2022-03-04,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285439
S105510,Store_5510,NORTH,City_61,TS,India,2025-03-03,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285443
S105511,Store_5511,WEST,City_215,RJ,India,2015-07-28,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285446
S105512,Store_5512,SOUTH,City_167,MH,India,2017-02-19,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285451
S105513,Store_5513,SOUTH,City_287,GJ,India,2019-11-10,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285454
S105514,Store_5514,NORTH,City_13,DL,India,2025-08-21,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285458
,Store_5515,WEST,City_36,AP,India,2016-04-22,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285461
S105516,Store_5516,EAST,City_326,MH,India,2017-02-14,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285464
S105517,Store_5517,WEST,City_216,RJ,India,2023-12-27,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285468
S105518,Store_5518,WEST,City_61,DL,India,2022-11-29,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285471
S105519,Store_5519,EAST,City_407,KA,India,2018-10-15,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285475
S105520,Store_5520,EAST,City_463,MH,India,2023-05-23,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285479
S105521,Store_5521,SOUTH,City_152,TS,India,2020-04-23,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285482
S105522,Store_5522,NORTH,City_322,MH,India,2017-04-02,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285486
S105523,Store_5523,SOUTH,City_365,KA,India,2021-01-24,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285491
S105524,Store_5524,WEST,City_470,MH,India,2022-12-30,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285494
S105525,Store_5525,EAST,City_262,GJ,India,2020-11-24,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285497
S105526,Store_5526,WEST,City_41,GJ,India,2023-01-19,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285501
S105527,Store_5527,EAST,City_447,TN,India,2017-11-14,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285504
,Store_5528,EAST,City_137,GJ,India,2022-06-27,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285507
S105529,Store_5529,EAST,City_101,TS,India,2015-08-27,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285512
S105530,Store_5530,WEST,City_186,GJ,India,2017-02-28,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285516
S105531,Store_5531,SOUTH,City_328,KA,India,2025-06-08,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285519
S105532,Store_5532,NORTH,City_146,MH,India,2020-08-29,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285522
S105533,Store_5533,NORTH,City_113,RJ,India,2019-11-04,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285528
S105534,Store_5534,SOUTH,City_98,KA,India,2017-03-15,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285533
S105535,Store_5535,SOUTH,City_96,RJ,India,2019-03-23,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285539
S105536,Store_5536,NORTH,City_219,AP,India,2022-06-12,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285546
S105537,Store_5537,NORTH,City_299,KA,India,2024-11-05,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285549
S105538,Store_5538,EAST,City_155,AP,India,2016-11-02,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285553
S105539,Store_5539,EAST,City_141,TS,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285556
S105540,Store_5540,NORTH,City_72,GJ,India,2023-02-10,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285562
S105541,Store_5541,NORTH,City_56,TS,India,2017-08-10,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285565
S105542,Store_5542,EAST,City_338,GJ,India,2020-08-28,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285569
S105543,Store_5543,NORTH,City_423,TS,India,2020-01-17,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285572
S105544,Store_5544,SOUTH,City_21,RJ,India,2017-04-30,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285575
S105545,Store_5545,EAST,City_273,TS,India,2021-06-01,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285580
S105546,Store_5546,EAST,City_333,MH,India,2024-09-06,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285584
S105547,Store_5547,WEST,City_347,MH,India,2019-05-30,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285587
S105548,Store_5548,NORTH,City_62,MH,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285589
S105549,Store_5549,WEST,City_266,RJ,India,2022-05-21,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285592
S105550,Store_5550,SOUTH,City_482,GJ,India,2019-09-09,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285596
S105551,Store_5551,NORTH,City_350,MH,India,2023-03-10,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285599
S105552,Store_5552,SOUTH,City_43,KA,India,2018-05-01,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285605
S105553,Store_5553,SOUTH,City_217,AP,India,,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285608
S105554,Store_5554,SOUTH,City_449,MH,India,2022-01-25,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285614
S105555,Store_5555,EAST,City_344,DL,India,2023-10-02,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285622
S105556,Store_5556,EAST,City_479,DL,India,2019-05-18,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285632
S105557,Store_5557,SOUTH,City_17,KA,India,2024-12-12,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285636
S105558,Store_5558,EAST,City_119,RJ,India,2024-12-16,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285639
S105559,Store_5559,NORTH,City_313,GJ,India,2017-08-13,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285642
S105560,Store_5560,SOUTH,City_126,GJ,India,2023-01-29,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285646
S105561,Store_5561,EAST,City_410,KA,India,2020-01-28,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285659
S105562,Store_5562,EAST,City_216,DL,India,2017-12-06,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285663
S105563,Store_5563,WEST,City_39,GJ,India,2015-05-23,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285666
S105564,Store_5564,NORTH,City_219,TN,India,2019-08-14,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285669
S105565,Store_5565,NORTH,City_371,AP,India,2023-02-10,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285673
S105566,Store_5566,NORTH,City_383,DL,India,2018-08-23,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285676
S105567,Store_5567,NORTH,City_101,TN,India,2016-07-22,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285679
S105568,Store_5568,EAST,City_165,AP,India,2015-02-13,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285683
S105569,Store_5569,SOUTH,City_70,DL,India,2015-12-24,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285686
S105570,Store_5570,WEST,City_428,GJ,India,2021-10-07,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285692
S105571,Store_5571,NORTH,City_328,TN,India,2018-06-30,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285700
S105572,Store_5572,NORTH,City_78,GJ,India,2018-12-14,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285713
,Store_5573,EAST,City_415,MH,India,2021-03-12,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285716
S105574,Store_5574,EAST,City_310,KA,India,2015-04-22,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285720
S105575,Store_5575,SOUTH,City_151,KA,India,2017-06-27,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285723
S105576,Store_5576,WEST,City_416,RJ,India,2017-05-25,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285726
S105577,Store_5577,EAST,City_487,MH,India,2015-08-08,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285732
S105578,Store_5578,EAST,City_236,DL,India,2025-11-09,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285737
S105579,Store_5579,EAST,City_171,AP,India,2025-05-20,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285742
S105580,Store_5580,EAST,City_142,KA,India,,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285746
S105581,Store_5581,WEST,City_168,TS,India,2025-09-10,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285754
S105582,Store_5582,WEST,City_448,RJ,India,2025-03-11,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285759
S105583,Store_5583,WEST,City_94,MH,India,2021-03-19,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285762
S105584,Store_5584,WEST,City_76,RJ,India,2016-11-15,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285766
S105585,Store_5585,SOUTH,City_443,TS,India,2018-07-07,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285770
S105586,Store_5586,SOUTH,City_128,RJ,India,2021-08-29,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285776
S105587,Store_5587,WEST,City_139,KA,India,2015-09-29,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285784
S105588,Store_5588,EAST,City_150,MH,India,2020-05-12,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285796
S105589,Store_5589,SOUTH,City_206,TN,India,2021-01-22,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285800
S105590,Store_5590,WEST,City_385,GJ,India,2020-09-30,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285803
,Store_5591,SOUTH,City_344,AP,India,2025-04-09,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285806
S105592,Store_5592,SOUTH,City_377,AP,India,2017-07-24,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285812
S105593,Store_5593,SOUTH,City_113,RJ,India,2020-07-15,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285817
S105594,Store_5594,WEST,City_424,TN,India,2023-09-03,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285821
S105595,Store_5595,NORTH,City_270,RJ,India,2023-01-09,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285826
S105596,Store_5596,EAST,City_173,AP,India,2020-06-23,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285829
S105597,Store_5597,EAST,City_305,GJ,India,2018-11-05,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285832
S105598,Store_5598,WEST,City_197,MH,India,2019-09-14,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285835
S105599,Store_5599,EAST,City_114,MH,India,2023-03-14,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285839
S105600,Store_5600,EAST,City_309,KA,India,2020-03-23,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285842
S105601,Store_5601,SOUTH,City_373,TS,India,2025-09-02,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285846
S105602,Store_5602,EAST,City_86,KA,India,2016-02-02,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285850
S105603,Store_5603,WEST,City_209,GJ,India,2023-04-24,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285857
S105604,Store_5604,WEST,City_476,AP,India,2025-01-31,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285864
S105605,Store_5605,NORTH,City_313,KA,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285870
S105606,Store_5606,NORTH,City_72,MH,India,2021-07-30,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285873
S105607,Store_5607,EAST,City_239,DL,India,2023-06-12,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285876
S105608,Store_5608,SOUTH,City_372,DL,India,2025-04-27,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285879
S105609,Store_5609,WEST,City_408,MH,India,2016-07-26,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285885
S105610,Store_5610,EAST,City_239,KA,India,2020-04-21,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285889
S105611,Store_5611,EAST,City_397,KA,India,2019-07-18,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285892
,Store_5612,NORTH,City_242,AP,India,2024-06-24,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285895
S105613,Store_5613,NORTH,City_477,KA,India,2020-01-11,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285899
S105614,Store_5614,SOUTH,City_129,TN,India,2023-12-22,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285902
S105615,Store_5615,WEST,City_450,MH,India,2016-12-26,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285905
S105616,Store_5616,EAST,City_258,RJ,India,2017-06-04,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285909
S105617,Store_5617,WEST,City_124,GJ,India,2023-03-07,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285912
S105618,Store_5618,SOUTH,City_477,TN,India,2016-12-26,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285915
S105619,Store_5619,EAST,City_206,GJ,India,2018-11-13,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285918
S105620,Store_5620,EAST,City_337,AP,India,2017-01-09,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285923
S105621,Store_5621,WEST,City_61,AP,India,,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285925
S105622,Store_5622,WEST,City_5,KA,India,2017-12-17,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285929
S105623,Store_5623,EAST,City_340,TN,India,2019-05-23,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285935
S105624,Store_5624,WEST,City_95,TS,India,2025-11-27,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285941
S105625,Store_5625,NORTH,City_360,KA,India,2022-04-23,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285950
S105626,Store_5626,EAST,City_212,KA,India,2025-03-25,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285954
S105627,Store_5627,SOUTH,City_37,RJ,India,2019-10-13,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285957
S105628,Store_5628,WEST,City_477,GJ,India,2019-12-12,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285960
S105629,Store_5629,EAST,City_374,TN,India,2025-08-13,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285964
S105630,Store_5630,SOUTH,City_119,AP,India,2021-12-07,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285967
S105631,Store_5631,WEST,City_16,AP,India,2016-08-29,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285970
S105632,Store_5632,NORTH,City_318,MH,India,2017-04-19,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285973
S105633,Store_5633,WEST,City_79,TS,India,,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285976
S105634,Store_5634,WEST,City_21,MH,India,2016-08-26,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285979
S105635,Store_5635,SOUTH,City_64,TS,India,2020-04-17,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.285983
S105636,Store_5636,EAST,City_190,DL,India,2016-11-22,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285987
S105637,Store_5637,SOUTH,City_197,KA,India,2015-07-17,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285990
S105638,Store_5638,NORTH,City_267,TN,India,2024-05-01,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285993
S105639,Store_5639,NORTH,City_268,MH,India,2016-09-29,OPEN,stores_20260101.csv,2026-02-03 17:20:19.285999
S105640,Store_5640,SOUTH,City_337,AP,India,2025-07-05,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286002
S105641,Store_5641,SOUTH,City_3,KA,India,2020-08-04,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286320
S105642,Store_5642,EAST,City_209,KA,India,2023-11-26,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286330
S105643,Store_5643,EAST,City_446,DL,India,2024-07-20,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286337
S105644,Store_5644,EAST,City_438,RJ,India,2019-01-04,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286340
S105645,Store_5645,EAST,City_40,GJ,India,2020-05-19,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286344
S105646,Store_5646,SOUTH,City_228,TS,India,2025-07-09,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286348
S105647,Store_5647,EAST,City_25,AP,India,2018-08-24,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286351
S105648,Store_5648,EAST,City_486,MH,India,2025-10-17,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286355
S105649,Store_5649,SOUTH,City_53,TN,India,2021-09-15,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286359
S105650,Store_5650,NORTH,City_206,TS,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286361
S105651,Store_5651,SOUTH,City_145,TN,India,2024-07-07,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286365
S105652,Store_5652,SOUTH,City_218,TN,India,2024-06-01,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286373
S105653,Store_5653,WEST,City_261,TS,India,2017-11-16,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286382
S105654,Store_5654,SOUTH,City_104,KA,India,2016-03-15,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286387
S105655,Store_5655,WEST,City_499,TN,India,2021-10-08,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286392
S105656,Store_5656,WEST,City_269,GJ,India,2019-11-24,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286400
S105657,Store_5657,NORTH,City_41,AP,India,2019-09-07,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286406
S105658,Store_5658,NORTH,City_259,MH,India,2022-03-09,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286410
S105659,Store_5659,NORTH,City_78,GJ,India,2016-02-19,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286414
S105660,Store_5660,SOUTH,City_204,TN,India,2018-06-09,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286417
S105661,Store_5661,SOUTH,City_192,KA,India,2022-03-03,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286420
S105662,Store_5662,SOUTH,City_240,GJ,India,2018-01-06,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286423
S105663,Store_5663,EAST,City_38,GJ,India,2021-12-08,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286427
S105664,Store_5664,EAST,City_495,MH,India,2021-04-26,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286430
S105665,Store_5665,WEST,City_45,AP,India,2024-05-18,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286434
S105666,Store_5666,WEST,City_488,GJ,India,2019-11-05,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286438
S105667,Store_5667,NORTH,City_22,KA,India,2018-07-05,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286441
S105668,Store_5668,NORTH,City_431,KA,India,2025-05-31,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286446
S105669,Store_5669,SOUTH,City_289,KA,India,2024-12-12,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286449
S105670,Store_5670,EAST,City_57,MH,India,2025-11-15,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286453
S105671,Store_5671,SOUTH,City_4,MH,India,,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286456
S105672,Store_5672,SOUTH,City_89,RJ,India,2024-09-04,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286460
S105673,Store_5673,WEST,City_135,KA,India,2020-08-11,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286465
S105674,Store_5674,WEST,City_228,TS,India,2025-09-22,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286470
S105675,Store_5675,SOUTH,City_393,MH,India,2016-06-21,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286474
S105676,Store_5676,EAST,City_459,AP,India,,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286476
S105677,Store_5677,SOUTH,City_10,AP,India,2021-10-09,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286480
S105678,Store_5678,NORTH,City_387,AP,India,2016-05-02,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286483
S105679,Store_5679,WEST,City_185,TN,India,2025-05-26,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286486
S105680,Store_5680,WEST,City_157,MH,India,2025-07-24,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286490
,Store_5681,WEST,City_72,KA,India,2015-08-20,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286494
S105682,Store_5682,EAST,City_454,GJ,India,2018-01-17,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286497
S105683,Store_5683,EAST,City_35,GJ,India,2023-02-25,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286501
S105684,Store_5684,WEST,City_201,TN,India,2020-07-20,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286518
S105685,Store_5685,EAST,City_341,TN,India,2021-02-08,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286522
,Store_5686,WEST,City_345,TN,India,2020-09-01,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286525
S105687,Store_5687,SOUTH,City_166,DL,India,2025-07-23,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286529
S105688,Store_5688,WEST,City_349,TN,India,2022-01-20,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286532
S105689,Store_5689,EAST,City_73,KA,India,2021-09-28,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286536
S105690,Store_5690,SOUTH,City_4,TN,India,2018-08-12,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286541
S105691,Store_5691,SOUTH,City_27,MH,India,2025-05-02,CLOSED,stores_20260101.csv,2026-02-03 17:20:19.286544
,Store_5692,NORTH,City_176,AP,India,2021-01-15,OPEN,stores_20260101.csv,2026-02-03 17:20:19.286548
